Informe o tempo medio entre clientes (s): Informe o tempo a ser simulado (s): 0, -NAN
19990, -0.01459261886738083547
20000, -0.01301456469200346078
20010, -0.01221015105469991369
20020, -0.01144492478056413631
20030, -0.01151265489836372780
20040, -0.01281241821732148622
20050, -0.01218379462307606076
20060, -0.01199710731674397124
20070, -0.01227608206530650392
20080, -0.01163864212615539628
20090, -0.01188453099851649597
20100, -0.01202537960123262195
20110, -0.01318679776621500821
20120, -0.01207129076859292383
20130, -0.01171863119588323343
20140, -0.01090415213029594099
20150, -0.01020912239318416681
20160, -0.01087718513056312730
20170, -0.01166656686105049801
20180, -0.01175649907607123623
20190, -0.01085505357390648129
20200, -0.01111124110543926236
20210, -0.01063124095949863346
20220, -0.01070506355270950394
20230, -0.00934193236071401145
20240, -0.01042189302869545031
20250, -0.01157040610872162034
20260, -0.01168241051859286728
20270, -0.01219385603639189242
20280, -0.01228147568738080508
20290, -0.01283787078142140103
20300, -0.01254757975377795987
20310, -0.01203210488304051751
20320, -0.01276327436202517873
20330, -0.01258555934601712778
20340, -0.01109959499818824469
20350, -0.01187630934043593101
20360, -0.01161087480739997346
20370, -0.01167233344009588336
20380, -0.01138727037483366900
20390, -0.01185256982896287781
20400, -0.01139603889402263093
20410, -0.01167110927158976352
20420, -0.01210032072654776414
20430, -0.01132202398165116364
20440, -0.01240311037483277090
20450, -0.01195219380328360614
20460, -0.01144238510419626209
20470, -0.01125011999243508143
20480, -0.00996354004070809651
20490, -0.00958160077459968562
20500, -0.00976141388601536875
20510, -0.01050461280855863322
20520, -0.01045305415703356999
20530, -0.01124208904285062260
20540, -0.01172563367057222194
20550, -0.01099053448248632492
20560, -0.01117965430774336966
20570, -0.01100459359051253472
20580, -0.01163689171587911630
20590, -0.01148634988227570375
20600, -0.01185904944460158816
20610, -0.01140730201024009460
20620, -0.01056072128883212002
20630, -0.01031362402448454674
20640, -0.01040217449485236756
20650, -0.01029017457821534975
20660, -0.01006230226976789766
20670, -0.01056870237377616206
20680, -0.00941638656968457610
20690, -0.00916964183263768717
20700, -0.00847811923029873071
20710, -0.00826146068530508870
20720, -0.00894079446249484988
20730, -0.00824019005311971142
20740, -0.00851717733272749911
20750, -0.00761344786363693515
20760, -0.00624933956712236949
20770, -0.00626316790678327351
20780, -0.00653410025014533602
20790, -0.00636768879021420986
20800, -0.00658013005382329652
20810, -0.00660600627038476773
20820, -0.00699538380621422817
20830, -0.00628516931773503984
20840, -0.00658919784803124742
20850, -0.00636915565899531799
20860, -0.00715264998871489865
20870, -0.00778667251970954766
20880, -0.00720270442751314022
20890, -0.00652797253605275074
20900, -0.00752031757491256059
20910, -0.00635959399357677313
20920, -0.00619969532112740751
20930, -0.00659168597900006148
20940, -0.00701139219653867940
20950, -0.00878172004594901523
20960, -0.00859794231381272311
20970, -0.00851193591145449346
20980, -0.00800822037379411711
20990, -0.00712239499058853198
21000, -0.00738824893448430942
21010, -0.00663452958219767908
21020, -0.00788025377686274453
21030, -0.00750287650939007733
21040, -0.00904578614008322290
21050, -0.00956105686298691637
21060, -0.00943272088548230414
21070, -0.01016731270916260144
21080, -0.01072816300436141290
21090, -0.01135060187841752111
21100, -0.01150480270337084221
21110, -0.01225352403416568592
21120, -0.01151512385251063364
21130, -0.01084945315094465457
21140, -0.01051671941745446759
21150, -0.01085784135857803534
21160, -0.00973666162283937098
21170, -0.00949045650760194093
21180, -0.01039697286963203737
21190, -0.00965442396878302134
21200, -0.01036491498946201517
21210, -0.01120596462225265100
21220, -0.01042247158467723978
21230, -0.01016527745487483259
21240, -0.01119532185784866130
21250, -0.01079080216983463458
21260, -0.01034096915570259512
21270, -0.01224206046518627744
21280, -0.01265121019670356617
21290, -0.01199370708857028234
21300, -0.01104893980305376999
21310, -0.00923126882377722779
21320, -0.00817503846240796861
21330, -0.00889828849039542291
21340, -0.00877578898223507764
21350, -0.00961246440042806682
21360, -0.01063939109965517105
21370, -0.01067938136164414686
21380, -0.01056447096367474359
21390, -0.01069756154368572965
21400, -0.01158323403898720017
21410, -0.01098782087018967957
21420, -0.01042982762823907450
21430, -0.01074416215258722218
21440, -0.01144901137190856844
21450, -0.01069793717151679147
21460, -0.00958279174556686542
21470, -0.01028654387219685162
21480, -0.01007821912356643423
21490, -0.00949226947798464948
21500, -0.01013535942552934443
21510, -0.01061497632648933376
21520, -0.01127788165162879608
21530, -0.01102838090199220744
21540, -0.01111778853401901301
21550, -0.01236965030424741485
21560, -0.01316530503543322794
21570, -0.01343093357828095691
21580, -0.01312207495959327730
21590, -0.01365182393758512802
21600, -0.01404864818565876305
21610, -0.01468701424105400832
21620, -0.01304237602251667738
21630, -0.01326104855406562422
21640, -0.01346649446940961781
21650, -0.01199288962004807502
21660, -0.01224306750281289879
21670, -0.01191357207138832308
21680, -0.01280235919552641377
21690, -0.01188614975230706250
21700, -0.01156390734815992971
21710, -0.01132019753199031697
21720, -0.01120661647254195259
21730, -0.01055208865542578422
21740, -0.01054185084889880386
21750, -0.01087948780048630937
21760, -0.00993036694378712781
21770, -0.00996751284422092709
21780, -0.00755233554871992396
21790, -0.00709384582523409080
21800, -0.00971492992085920548
21810, -0.00920602766772571357
21820, -0.00785478303498443609
21830, -0.00933098101770735155
21840, -0.00883267103712981339
21850, -0.01233393970130958195
21860, -0.00980873684484429020
21870, -0.01108654427866540004
21880, -0.00999236556671778686
21890, -0.00872768217941555235
21900, -0.01026693044893534079
21910, -0.01133371387051962387
21920, -0.00938058294236210344
21930, -0.00925561464539637058
21940, -0.00925853691746603147
21950, -0.00874478703199965679
21960, -0.00646525667154396189
21970, -0.00709213967444988214
21980, -0.00889994242026403981
21990, -0.00890027919327618378
22000, -0.00525879367233539341
22010, -0.00623796917122110273
22020, -0.00598452649540170967
22030, -0.00528682888791909278
22040, -0.00544651931882356166
22050, -0.00809509863315582834
22060, -0.00890409214943943539
22070, -0.00643422380647074021
22080, -0.00629198631929028807
22090, -0.00634150455590898332
22100, -0.00733378976690346462
22110, -0.00605123948978825155
22120, -0.00407384641374353151
22130, -0.00474306445516692321
22140, -0.00345704937178048510
22150, -0.00542548612937920893
22160, -0.00479734734711900757
22170, -0.00425224720365768860
22180, -0.00334852478450464730
22190, -0.00325544910729735903
22200, -0.00297298043710991777
22210, -0.00215039015148832391
22220, -0.00192760193726826401
22230, -0.00331189451958469050
22240, -0.00136848322561089475
22250, -0.00119661055826991714
22260, -0.00110436409418479542
22270, -0.00169507721718620274
22280, 0.00072500600548774941
22290, 0.00330493922432939513
22300, 0.00291296125460771549
22310, 0.00576010396865989094
22320, 0.00502678042718418538
22330, 0.00630913984052750010
22340, 0.00708409036697421612
22350, 0.00633744403041536231
22360, 0.00487433233362732921
22370, 0.00331135134012328081
22380, 0.00367331448733132504
22390, 0.00160731706137173802
22400, 0.00407499855163884206
22410, 0.00244497291829492980
22420, 0.00370573942569851766
22430, 0.00316865660948106864
22440, 0.00236830331450210707
22450, 0.00631387812530093129
22460, 0.00217253767485736660
22470, 0.00341463297896371643
22480, 0.00188951502680811956
22490, 0.00470820743792099705
22500, 0.00382386526243827518
22510, 0.00409346392822573790
22520, 0.00404036039431066030
22530, 0.00343528196746945014
22540, 0.00347876501143762340
22550, 0.00382305943403604687
22560, 0.00429274455749073525
22570, 0.00164927339273290841
22580, 0.00236700452618965329
22590, 0.00216346835437164486
22600, 0.00219955195929255609
22610, 0.00012078528490544471
22620, 0.00026672334791921770
22630, 0.00041567704486222823
22640, 0.00004370114528384761
22650, 0.00167860679787157352
22660, 0.00042701288302726681
22670, -0.00090075976313830353
22680, -0.00057936275724035369
22690, 0.00043164620492497363
22700, 0.00031721531609463227
22710, -0.00085448632301421412
22720, 0.00050754407703479387
22730, 0.00288626635916511276
22740, 0.00319800039559137161
22750, 0.00273279948303795095
22760, 0.00454786580453170330
22770, 0.00679566136888709593
22780, 0.00464347469120696132
22790, 0.00620034716042994205
22800, 0.00389037800357527885
22810, 0.00206121202714193430
22820, 0.00399459924900558150
22830, 0.00201034647709796843
22840, 0.00130835212270596912
22850, -0.00005840208032026339
22860, 0.00074108260387184544
22870, 0.00015508130088726091
22880, 0.00092691254595766992
22890, 0.00118755289031735600
22900, 0.00140400106375704326
22910, -0.00105308246464552724
22920, -0.00062051480679858884
22930, -0.00004299845272992542
22940, 0.00340153938292164781
22950, 0.00365942702446009349
22960, 0.00169169194058227390
22970, 0.00092308341108626735
22980, -0.00043425429343457722
22990, 0.00157736954151932451
23000, 0.00013896925251355441
23010, 0.00021080246681215442
23020, -0.00116570103498325750
23030, 0.00003328435196259250
23040, -0.00011088549474269627
23050, 0.00146202548413398858
23060, 0.00078268085039390201
23070, -0.00146505812224617671
23080, -0.00187935355251234171
23090, -0.00032004284885012169
23100, -0.00154412790901314878
23110, -0.00331664824466670893
23120, -0.00320873664960785732
23130, -0.00416003694646427391
23140, -0.00545972938208638681
23150, -0.00436332093197044912
23160, -0.00486391521175288943
23170, -0.00706227720391439107
23180, -0.00577738951340034390
23190, -0.00867863655996714556
23200, -0.00660783471337911266
23210, -0.00364851465520832363
23220, -0.00485942698078289936
23230, -0.00417596009997200923
23240, -0.00374999956656196787
23250, -0.00466007634606313559
23260, -0.00551525653379858483
23270, -0.00749172341967963007
23280, -0.00628161428123963361
23290, -0.00504415444759764853
23300, -0.00471932610483616344
23310, -0.00514723878077383290
23320, -0.00764022633174477050
23330, -0.00853497733219743537
23340, -0.00809437383298927671
23350, -0.00684906179799416037
23360, -0.00841276090542564248
23370, -0.00719816525120542394
23380, -0.00743664580432934486
23390, -0.01090806894268769867
23400, -0.01037223819085042464
23410, -0.01168131703504649010
23420, -0.01071232049944814690
23430, -0.00932309254700935952
23440, -0.01019760979598505202
23450, -0.00855939590796861438
23460, -0.00731863742346039459
23470, -0.00839238889348870032
23480, -0.00746318344892316077
23490, -0.00778874200936829908
23500, -0.00812909009918172387
23510, -0.00743351420968263454
23520, -0.01100741057338439077
23530, -0.00691643393081609048
23540, -0.00915113745965978609
23550, -0.01015453027161239419
23560, -0.00707902961201600789
23570, -0.00758700011330315505
23580, -0.00768239266023496015
23590, -0.00737631505332192461
23600, -0.00808713816415007614
23610, -0.01039323415539072926
23620, -0.00920751675911279932
23630, -0.01286534408691419884
23640, -0.00883946770588472930
23650, -0.00838325557073904548
23660, -0.00679050085229793154
23670, -0.00552328139610125390
23680, -0.00369952663386996505
23690, -0.00575565074136008548
23700, -0.00496167532154156987
23710, -0.00369647017421126378
23720, -0.00315157832183565745
23730, -0.00213492049422647767
23740, -0.00502778277594462253
23750, -0.00419424754036690217
23760, -0.00572198985785377090
23770, -0.00728111250365515161
23780, -0.00310650010053503678
23790, -0.00247930155321185453
23800, -0.00184420870624091293
23810, -0.00204091570538889044
23820, -0.00168689965548196597
23830, -0.00263261950252502430
23840, -0.00584262679616909253
23850, -0.00459739735827024987
23860, -0.00362125633574184036
23870, -0.00616312547047748183
23880, -0.00800298782622821392
23890, -0.00823154079073695755
23900, -0.00768950255014821948
23910, -0.00690097771059416942
23920, -0.00755831551342645014
23930, -0.00755459980289074906
23940, -0.01095857818898871017
23950, -0.00805016093042532077
23960, -0.00899425597703018553
23970, -0.00915552224383020530
23980, -0.01097544121638627246
23990, -0.01080858247679028494
24000, -0.00991841166429718868
24010, -0.01000525684659070436
24020, -0.01055670570722888613
24030, -0.00813853238592443518
24040, -0.00810756923257738293
24050, -0.00995400337787977207
24060, -0.01316627379412693699
24070, -0.00953760200192554919
24080, -0.01082593729457759224
24090, -0.01086935891017493105
24100, -0.01048031659157544482
24110, -0.01064880765589037992
24120, -0.00823958150039061366
24130, -0.00679424663365324477
24140, -0.00579312197816506114
24150, -0.00509440621951462447
24160, -0.00540763582891656824
24170, -0.00575902419221829831
24180, -0.00527774015787318973
24190, -0.00636046719944260985
24200, -0.00604979551323392428
24210, -0.00652320866724398485
24220, -0.00521019639039188576
24230, -0.00585934151872713471
24240, -0.00516524458630662764
24250, -0.00239405281745153076
24260, -0.00104427308917998118
24270, -0.00256928597132333181
24280, -0.00382823425480083301
24290, -0.00482344585836891326
24300, -0.00268159047520910576
24310, -0.00350134848681449284
24320, -0.00491133904065321758
24330, -0.00281643561088618100
24340, -0.00597308521151251881
24350, -0.00474658444944964231
24360, -0.00256319648107616871
24370, -0.00298201324586067074
24380, -0.00178469394632507772
24390, -0.00267542405534815231
24400, -0.00390911905654789393
24410, -0.00236550503463028861
24420, -0.00444696473978378748
24430, -0.00048736190395715084
24440, 0.00031200995840752199
24450, 0.00114236405318912659
24460, 0.00255095712537922736
24470, 0.00321048781562982555
24480, 0.00345802691278684904
24490, 0.00261698440260538234
24500, 0.00413145794503133601
24510, 0.00296917047782496724
24520, 0.00276395634658488376
24530, 0.00223662576719441120
24540, 0.00389580691378643706
24550, 0.00386077601438916673
24560, 0.00567284896680853024
24570, 0.00637581180292201566
24580, 0.00533950536896465877
24590, 0.00762889879695105577
24600, 0.00662942471453753512
24610, 0.00895958376948602364
24620, 0.00699118555438005274
24630, 0.01043737534159383529
24640, 0.00889202830273561062
24650, 0.00949555926605682998
24660, 0.00853719588393886397
24670, 0.00771950766982687497
24680, 0.00567914129382884880
24690, 0.00447146240521600902
24700, 0.00559591968577333176
24710, 0.00492774457722244819
24720, 0.00675302545186085013
24730, 0.00643133791571148805
24740, 0.00538863388755572714
24750, 0.00425127885087039914
24760, 0.00417187113545658406
24770, 0.00083324782101534822
24780, 0.00377764497469357252
24790, 0.00202531829403884700
24800, 0.00264960622890431097
24810, 0.00081831878014071435
24820, 0.00092198564246270820
24830, 0.00324588418208904272
24840, 0.00152647884818879476
24850, 0.00260104576819486510
24860, 0.00373786867793590716
24870, 0.00227442444452918835
24880, 0.00279380541087448364
24890, 0.00295108057267778889
24900, -0.00050669697080074627
24910, 0.00344492489012804270
24920, 0.00303793860164702778
24930, 0.00404564427547438044
24940, 0.00641151580650944908
24950, 0.00677857417983052102
24960, 0.00565694850350428879
24970, 0.00471137619408068531
24980, 0.00505682175969202063
24990, 0.00204696322896058547
25000, 0.00577148779477543172
25010, 0.00609009035547725119
25020, 0.00556328688223306500
25030, 0.00623756108426132272
25040, 0.00544575825040372052
25050, 0.00626215012917796798
25060, 0.00497890503339792900
25070, 0.00431785026656505977
25080, 0.00318727771476634558
25090, 0.00527013153130617695
25100, 0.00192329154557402404
25110, 0.00472866515927972131
25120, 0.00425646711016458568
25130, 0.00094204241197193284
25140, 0.00083935862900297309
25150, 0.00201286380153486988
25160, 0.00215139970796496272
25170, 0.00467203017558404099
25180, 0.00508832147931759238
25190, 0.00360814377781082385
25200, 0.00162260867538233100
25210, 0.00150875663022187467
25220, 0.00212473921401112875
25230, 0.00041567785787055556
25240, 0.00286824164574461804
25250, 0.00327241460404970042
25260, 0.00442709034851773708
25270, 0.00651850323829528122
25280, 0.00775364256096633397
25290, 0.00600239183063511206
25300, 0.00426458727002376747
25310, 0.00254893071775530444
25320, 0.00323655590816596117
25330, 0.00144901126071328434
25340, 0.00028585384356372145
25350, 0.00159965374538106886
25360, 0.00075179981174233745
25370, 0.00347842155893651750
25380, 0.00191623209343916301
25390, 0.00187189980003843459
25400, 0.00026364457144190112
25410, 0.00377891380249817388
25420, 0.00163581194241402272
25430, 0.00288263440266778304
25440, 0.00436804448330807560
25450, 0.00341750462013123979
25460, 0.00569422299621802352
25470, 0.00571963708892653244
25480, 0.00547887933139179495
25490, 0.00498094125587211778
25500, 0.00538123536743650988
25510, 0.00715818565189962897
25520, 0.00725682241195091393
25530, 0.00730734299376845087
25540, 0.00960137821261408675
25550, 0.00855415037400941713
25560, 0.00952457583112753525
25570, 0.01015717208830047014
25580, 0.01009393441956785153
25590, 0.01205526368686804517
25600, 0.01247312931772803779
25610, 0.01241829164847185751
25620, 0.01061416240386048315
25630, 0.01333468259689496449
25640, 0.01498283573138703417
25650, 0.01441874243776375408
25660, 0.01413780656128693636
25670, 0.01470064763397438412
25680, 0.01446868794407496495
25690, 0.01529813119276557387
25700, 0.01292559643757584809
25710, 0.01514092709254377667
25720, 0.01345970561450826608
25730, 0.01251644869942936111
25740, 0.01387240693290348048
25750, 0.01526424249582181147
25760, 0.01278615648257996895
25770, 0.01483430635346483228
25780, 0.01205917477833118312
25790, 0.01407416081782830730
25800, 0.01587789609314160799
25810, 0.01388359921421145060
25820, 0.01174305853302914926
25830, 0.01451481020401512723
25840, 0.01445201970625653587
25850, 0.01534393786050802788
25860, 0.01581577448969806454
25870, 0.01418202985769134727
25880, 0.01361738033328840913
25890, 0.01531863259961330215
25900, 0.01574064166309430135
25910, 0.01732778996756056955
25920, 0.01680367726050313593
25930, 0.01787404770907929930
25940, 0.01664872252614824077
25950, 0.01520157955401035821
25960, 0.01463834092850380131
25970, 0.01625598961568819334
25980, 0.01575772501171268658
25990, 0.01708731164326682261
26000, 0.01628947572320527115
26010, 0.01612326858976675936
26020, 0.01474418654008147200
26030, 0.01467246987199111175
26040, 0.01510811479174734018
26050, 0.01622770134829476518
26060, 0.01555009956375741353
26070, 0.01395419278354737003
26080, 0.01616559570837239335
26090, 0.01283961214978468490
26100, 0.01503066090241667041
26110, 0.01382020005458883816
26120, 0.01429327699979499045
26130, 0.01624201575955996901
26140, 0.01528347568567856030
26150, 0.01610639170897076866
26160, 0.01479723430913892912
26170, 0.01573572606311657296
26180, 0.01747322860284228341
26190, 0.01633901229371659269
26200, 0.01581971056995534752
26210, 0.01669085066683440033
26220, 0.01780265449677820300
26230, 0.01632625104414309192
26240, 0.01784156328257324731
26250, 0.01673500338591704661
26260, 0.01785074322442437023
26270, 0.01698082545512047403
26280, 0.01516840520440165818
26290, 0.01740877131922058396
26300, 0.01833456214385176253
26310, 0.01777586929081831357
26320, 0.01877507079760221131
26330, 0.01986633379972246871
26340, 0.02021910691462203147
26350, 0.02082473291608888388
26360, 0.01989262152144810614
26370, 0.01913376250385034893
26380, 0.02006176568253970061
26390, 0.02108011034790902016
26400, 0.02149640929428109359
26410, 0.02012173109861947751
26420, 0.01789574611502864343
26430, 0.01782290278511844406
26440, 0.01831367570076025686
26450, 0.01869225124569595664
26460, 0.01528945896710443009
26470, 0.01753787543653650971
26480, 0.01862403476038210215
26490, 0.01464719029619576673
26500, 0.01631663657749538032
26510, 0.01708939744800552774
26520, 0.01535502046756587191
26530, 0.01493549491029266818
26540, 0.01949613959170992672
26550, 0.01915109946677695518
26560, 0.01466704315897704447
26570, 0.01430299308897708954
26580, 0.01419428993541060890
26590, 0.01838553695580191771
26600, 0.01775711391313450349
26610, 0.01615687945242605394
26620, 0.01369960082378085531
26630, 0.01539684268694685443
26640, 0.01615485644113068275
26650, 0.01540298203034318192
26660, 0.01675899190973328956
26670, 0.01788851156296811240
26680, 0.01936329546551185388
26690, 0.01809465185961389722
26700, 0.01676587602721735237
26710, 0.01870513812824725619
26720, 0.01644165596586866229
26730, 0.01971427517644297467
26740, 0.02220110120867957448
26750, 0.01858202393718322298
26760, 0.01958631819770229043
26770, 0.02220517684929035340
26780, 0.02211933400927090787
26790, 0.02072088194286703100
26800, 0.02258619554682006481
26810, 0.02136200019496303781
26820, 0.02386533980183980219
26830, 0.02316506467941970016
26840, 0.02304381311677783373
26850, 0.02420762549843491485
26860, 0.02430725275172118671
26870, 0.02394680265098170224
26880, 0.02404737377036525459
26890, 0.02180515097136748182
26900, 0.02318759824089600130
26910, 0.02213930051525192511
26920, 0.02284331002125039589
26930, 0.02332394958738959190
26940, 0.02428130819001506069
26950, 0.02439719789173544484
26960, 0.02394165479418752795
26970, 0.02381145000831352831
26980, 0.02321053888701385404
26990, 0.02568172475519681086
27000, 0.02374081722337528788
27010, 0.02478834991654910169
27020, 0.02525037162223409126
27030, 0.02328768960136784472
27040, 0.02430099533670571077
27050, 0.02413540244210032881
27060, 0.02491011904688988920
27070, 0.02451797851570791664
27080, 0.02424921548185743347
27090, 0.02412060826205753017
27100, 0.02375753786233580911
27110, 0.02394013445343023960
27120, 0.02537076637929391865
27130, 0.02249930749354067672
27140, 0.02393378192844064500
27150, 0.02487944840322597884
27160, 0.02425945369783200078
27170, 0.02265739036342218071
27180, 0.02368385395763006329
27190, 0.02468525676234190058
27200, 0.02382372623957351720
27210, 0.02484287542544638683
27220, 0.02613843425420103728
27230, 0.02588228280413051863
27240, 0.02576866039355518723
27250, 0.02714966411810060265
27260, 0.02693436644291136162
27270, 0.02709539081657474924
27280, 0.02714473000881678644
27290, 0.02496711241045446172
27300, 0.02547138108086510755
27310, 0.02526111698295974151
27320, 0.02434121513647280466
27330, 0.02434037626926599529
27340, 0.02456710379600846039
27350, 0.02523064694707066735
27360, 0.02269054228407707541
27370, 0.02200850383595920334
27380, 0.02190690656420724025
27390, 0.02232580666656591717
27400, 0.02337169059910948476
27410, 0.02176990387542598882
27420, 0.02133152373358626619
27430, 0.02385223648658918449
27440, 0.02275068848962291668
27450, 0.02276676495174445591
27460, 0.02140145244275881709
27470, 0.02207936583988345802
27480, 0.01912656460685191462
27490, 0.02059147430630048348
27500, 0.01784051286303256489
27510, 0.01987955122317774936
27520, 0.02006652609120607167
27530, 0.02101761351291919766
27540, 0.02067057566571506300
27550, 0.02121978707331351188
27560, 0.01928883439266115829
27570, 0.02088335909210314867
27580, 0.01878628416133931722
27590, 0.01952387549661249722
27600, 0.02015124076802798925
27610, 0.01959344342043234377
27620, 0.02198874705607867241
27630, 0.02031370268640841914
27640, 0.02030007998290450644
27650, 0.02119215040177824250
27660, 0.02024913417486917666
27670, 0.02104894395197209889
27680, 0.02319338049997288209
27690, 0.02331182021445954433
27700, 0.02324162753378722357
27710, 0.02611268119329412940
27720, 0.02523987332217458857
27730, 0.02700046167435576905
27740, 0.02501315340045895397
27750, 0.02599601516323168937
27760, 0.02638916669729951536
27770, 0.02439700197440419771
27780, 0.02581486062766469303
27790, 0.02667793422835185169
27800, 0.02739272276124093963
27810, 0.02779813008119624840
27820, 0.02836499922984181410
27830, 0.02890041483977512371
27840, 0.02793800999137552310
27850, 0.02799705877472913329
27860, 0.03036136938249978101
27870, 0.02917550566222093522
27880, 0.02891161965817001800
27890, 0.02769178049989218238
27900, 0.02906717353418031280
27910, 0.02692211898839946826
27920, 0.02995677990447287442
27930, 0.03041446845873618798
27940, 0.03093341410139860415
27950, 0.03029812452099456266
27960, 0.03119479934724456172
27970, 0.02831303830319775727
27980, 0.03086847722996566290
27990, 0.03073917668435921513
28000, 0.02965555481942949712
28010, 0.03087862180242240129
28020, 0.02899440097040084652
28030, 0.03038178909135424988
28040, 0.03108368757403479066
28050, 0.03027006627004880102
28060, 0.03024230670075489513
28070, 0.03189475185009005287
28080, 0.03172500920183907169
28090, 0.03269485464952470721
28100, 0.03235327353529271477
28110, 0.03368438700926557061
28120, 0.03192782041536990079
28130, 0.03306025922215827251
28140, 0.03158042626836810030
28150, 0.03242822491477603819
28160, 0.03233459209742939322
28170, 0.03073703595394672305
28180, 0.03187401662106825739
28190, 0.03105941622339081221
28200, 0.03054194242455743336
28210, 0.03108891089797438667
28220, 0.03017637944900020130
28230, 0.03368528294393069444
28240, 0.03455898987708838632
28250, 0.03494078815825130135
28260, 0.03458418753869718643
28270, 0.03402176869222106603
28280, 0.03375751771462542905
28290, 0.03290856204036884947
28300, 0.03310666265039241551
28310, 0.03451141449542571848
28320, 0.03409821731743001294
28330, 0.03225672702980908468
28340, 0.03379571470801234767
28350, 0.03227169040147526147
28360, 0.03348450103424749358
28370, 0.03122865969825738830
28380, 0.03106311383669879689
28390, 0.03197827794260543754
28400, 0.02863181715126916771
28410, 0.03000655422207731959
28420, 0.02851053341824538734
28430, 0.03006794749451113802
28440, 0.02960922352804296054
28450, 0.02888578080623815936
28460, 0.02963587827941083219
28470, 0.03037155785345646564
28480, 0.02980313192812200640
28490, 0.02924576646152221571
28500, 0.03142028554378661909
28510, 0.03067562500409959370
28520, 0.03093301726400365936
28530, 0.02973726257910414006
28540, 0.02934464978604545138
28550, 0.02939089214500789637
28560, 0.02898279012813098632
28570, 0.02983047244996583913
28580, 0.03102475867766152362
28590, 0.03163475405232318849
28600, 0.03198053966726810415
28610, 0.03005522889496514694
28620, 0.03020918983502518529
28630, 0.02859598353087733358
28640, 0.03108748830353924575
28650, 0.03098617445462981124
28660, 0.02869101360820813795
28670, 0.02859721720817454127
28680, 0.02769838018125092560
28690, 0.02716296994695088785
28700, 0.02890061200417726184
28710, 0.02813726144429651299
28720, 0.02598811911273646302
28730, 0.02645319078140762059
28740, 0.02706241546955023836
28750, 0.02902227523967493283
28760, 0.02944078220409274138
28770, 0.03048516223151320759
28780, 0.03159812572149522936
28790, 0.03178534470972493864
28800, 0.02883129680183849075
28810, 0.03117284130275699283
28820, 0.03131564914528528476
28830, 0.03154062913716693117
28840, 0.03288079285405665075
28850, 0.03342713592694934732
28860, 0.03481002477663697192
28870, 0.03402442420271967194
28880, 0.03488770813958375072
28890, 0.03467009510074703371
28900, 0.03432804464796390675
28910, 0.03581454906864056653
28920, 0.03625192689713330196
28930, 0.03436421809193834775
28940, 0.03433562711367876830
28950, 0.03475625097345869108
28960, 0.03551464663886605422
28970, 0.03419327705850960797
28980, 0.03421153908296403756
28990, 0.03518590481906702649
29000, 0.03647767776995625155
29010, 0.03608418876070196291
29020, 0.03910931857480104412
29030, 0.03742791122295230366
29040, 0.03949994286901770124
29050, 0.03933304719408869943
29060, 0.04013555317068195905
29070, 0.03933203793831552275
29080, 0.03877475811917019399
29090, 0.03948404908719282957
29100, 0.03889139079776438024
29110, 0.03827743502274838505
29120, 0.04012741507752615178
29130, 0.03804399329015506481
29140, 0.04092148908933790352
29150, 0.04138189209068166008
29160, 0.04045532260674100655
29170, 0.04190359591965631125
29180, 0.03993071539272463610
29190, 0.04093549110572247685
29200, 0.04158881714148776609
29210, 0.04135402814036481800
29220, 0.04148304143612868700
29230, 0.04202969409584511595
29240, 0.03829342831658966162
29250, 0.03867614201178337652
29260, 0.03892764409170457185
29270, 0.04107333318833461533
29280, 0.03875466798694038317
29290, 0.04026819677055204494
29300, 0.04016089367112840591
29310, 0.03755533268795208102
29320, 0.03784123867859001678
29330, 0.04070479712232444314
29340, 0.04020052615024471976
29350, 0.03961998196980331954
29360, 0.03987734760160321912
29370, 0.04002472716083360638
29380, 0.03923909206058162624
29390, 0.04006820991787396480
29400, 0.03955308133740231824
29410, 0.04020435008044032088
29420, 0.04139035004135749318
29430, 0.04127280975106462080
29440, 0.03779450733298528320
29450, 0.03617698388538670429
29460, 0.03697479697963146350
29470, 0.03744182556457253952
29480, 0.03893147311687084056
29490, 0.03822656786496025916
29500, 0.03724237542910913135
29510, 0.03739465476548886613
29520, 0.03875405328713465991
29530, 0.03904273149283543631
29540, 0.03897572025247253436
29550, 0.03863667858204777872
29560, 0.03940561730873959334
29570, 0.03933385027662161804
29580, 0.04061142603406509011
29590, 0.04260752171471438032
29600, 0.04274110583894241699
29610, 0.04353153791268393746
29620, 0.04482957491244476955
29630, 0.04599588308629343203
29640, 0.04670521727839993531
29650, 0.04559238938620602255
29660, 0.04552484843261339620
29670, 0.04556183702568450400
29680, 0.04375698920040438367
29690, 0.04223500859983531086
29700, 0.04295502059337241718
29710, 0.04191133167389438086
29720, 0.04089236135966523022
29730, 0.04146266660781794400
29740, 0.04101516819653205914
29750, 0.03810511402343230714
29760, 0.03980021742863204537
29770, 0.03784254203309966869
29780, 0.03939207247617559915
29790, 0.03947481073347436364
29800, 0.03841293916095089855
29810, 0.03811482797543597201
29820, 0.03851349482837296279
29830, 0.03657917556673773163
29840, 0.03820222453481036951
29850, 0.03723487406297110169
29860, 0.03684025878772256846
29870, 0.03590356625195223472
29880, 0.03610615601115352291
29890, 0.03625874163952680362
29900, 0.03723653050939645937
29910, 0.03690301952431607191
29920, 0.03481424518212783425
29930, 0.03558291410953806633
29940, 0.03551053965095629650
29950, 0.03626479064706877864
